kepid,kepler_name,pl_name
7747425,Kepler-341 b,Kepler-341 b
7747425,Kepler-341 c,Kepler-341 c
7747425,Kepler-341 d,Kepler-341 d
7747425,Kepler-341 e,Kepler-341 e
9892816,Kepler-342 b,Kepler-342 b
9892816,Kepler-342 c,Kepler-342 c
9892816,Kepler-342 d,Kepler-342 d
9892816,Kepler-342 e,Kepler-342 e
6949061,Kepler-343 b,Kepler-343 b
6949061,Kepler-343 c,Kepler-343 c
9650808,Kepler-344 b,Kepler-344 b
9650808,Kepler-344 c,Kepler-344 c
9412760,Kepler-345 b,Kepler-345 b
9412760,Kepler-345 c,Kepler-345 c
9518318,Kepler-346 b,Kepler-346 b
9518318,Kepler-346 c,Kepler-346 c
11450414,Kepler-347 b,Kepler-347 b
11450414,Kepler-347 c,Kepler-347 c
11450414,Kepler-347 d,Kepler-347 d
5384079,Kepler-348 b,Kepler-348 b
5384079,Kepler-348 c,Kepler-348 c
8564674,Kepler-349 b,Kepler-349 b
8564674,Kepler-349 c,Kepler-349 c
9837578,Kepler-35 b,Kepler-35 b
4636578,Kepler-350 b,Kepler-350 b
4636578,Kepler-350 c,Kepler-350 c
4636578,Kepler-350 d,Kepler-350 d
7102316,Kepler-351 b,Kepler-351 b
7102316,Kepler-351 c,Kepler-351 c
7102316,Kepler-351 d,Kepler-351 d
9489524,Kepler-352 b,Kepler-352 b
9489524,Kepler-352 c,Kepler-352 c
9489524,Kepler-352 d,Kepler-352 d
6382217,Kepler-353 b,Kepler-353 b
6382217,Kepler-353 c,Kepler-353 c
6026438,Kepler-354 b,Kepler-354 b
6026438,Kepler-354 c,Kepler-354 c
6026438,Kepler-354 d,Kepler-354 d
7265298,Kepler-355 b,Kepler-355 b
7265298,Kepler-355 c,Kepler-355 c
2307415,Kepler-356 b,Kepler-356 b
2307415,Kepler-356 c,Kepler-356 c
8164257,Kepler-357 b,Kepler-357 b
8164257,Kepler-357 c,Kepler-357 c
8164257,Kepler-357 d,Kepler-357 d
10864531,Kepler-358 b,Kepler-358 b
10864531,Kepler-358 c,Kepler-358 c
6696580,Kepler-359 b,Kepler-359 b
6696580,Kepler-359 c,Kepler-359 c
6696580,Kepler-359 d,Kepler-359 d
11401755,Kepler-36 b,Kepler-36 b
11401755,Kepler-36 c,Kepler-36 c
8612275,Kepler-360 b,Kepler-360 b
8612275,Kepler-360 c,Kepler-360 c
9904006,Kepler-361 b,Kepler-361 b
9904006,Kepler-361 c,Kepler-361 c
10404582,Kepler-362 b,Kepler-362 b
10404582,Kepler-362 c,Kepler-362 c
6021193,Kepler-363 b,Kepler-363 b
6021193,Kepler-363 c,Kepler-363 c
6021193,Kepler-363 d,Kepler-363 d
10253547,Kepler-364 b,Kepler-364 b
10253547,Kepler-364 c,Kepler-364 c
11358389,Kepler-365 b,Kepler-365 b
11358389,Kepler-365 c,Kepler-365 c
11308499,Kepler-366 b,Kepler-366 b
11308499,Kepler-366 c,Kepler-366 c
11774991,Kepler-367 b,Kepler-367 b
11774991,Kepler-367 c,Kepler-367 c
9022166,Kepler-368 b,Kepler-368 b
9022166,Kepler-368 c,Kepler-368 c
10670119,Kepler-369 b,Kepler-369 b
10670119,Kepler-369 c,Kepler-369 c
8478994,Kepler-37 b,Kepler-37 b
8478994,Kepler-37 c,Kepler-37 c
8478994,Kepler-37 d,Kepler-37 d
8478994,Kepler-37 e,Kepler-37 e
5706595,Kepler-370 b,Kepler-370 b
5706595,Kepler-370 c,Kepler-370 c
3548044,Kepler-371 b,Kepler-371 b
3548044,Kepler-371 c,Kepler-371 c
11401767,Kepler-372 b,Kepler-372 b
11401767,Kepler-372 c,Kepler-372 c
11401767,Kepler-372 d,Kepler-372 d
12058204,Kepler-373 b,Kepler-373 b
12058204,Kepler-373 c,Kepler-373 c
6871071,Kepler-374 b,Kepler-374 b
6871071,Kepler-374 c,Kepler-374 c
6871071,Kepler-374 d,Kepler-374 d
10723367,Kepler-375 b,Kepler-375 b
10723367,Kepler-375 c,Kepler-375 c
3342794,Kepler-376 b,Kepler-376 b
3342794,Kepler-376 c,Kepler-376 c
3661886,Kepler-377 b,Kepler-377 b
3661886,Kepler-377 c,Kepler-377 c
9718066,Kepler-378 b,Kepler-378 b
9718066,Kepler-378 c,Kepler-378 c
3867615,Kepler-379 b,Kepler-379 b
3867615,Kepler-379 c,Kepler-379 c
6762829,Kepler-38 b,Kepler-38 b
11121752,Kepler-380 b,Kepler-380 b
11121752,Kepler-380 c,Kepler-380 c
8013439,Kepler-381 b,Kepler-381 b
8013439,Kepler-381 c,Kepler-381 c
8013439,Kepler-381 d,Kepler-381 d
9364290,Kepler-382 b,Kepler-382 b
9364290,Kepler-382 c,Kepler-382 c
3234598,Kepler-383 b,Kepler-383 b
3234598,Kepler-383 c,Kepler-383 c
8611832,Kepler-384 b,Kepler-384 b
8611832,Kepler-384 c,Kepler-384 c
11968463,Kepler-385 b,Kepler-385 b
11968463,Kepler-385 c,Kepler-385 c
11968463,Kepler-385 d,Kepler-385 d
11080405,Kepler-386 b,Kepler-386 b
11080405,Kepler-386 c,Kepler-386 c
9209624,Kepler-387 b,Kepler-387 b
9209624,Kepler-387 c,Kepler-387 c
8544992,Kepler-388 b,Kepler-388 b
8544992,Kepler-388 c,Kepler-388 c
8753896,Kepler-389 b,Kepler-389 b
8753896,Kepler-389 c,Kepler-389 c
9478990,Kepler-39 b,Kepler-39 b
5959719,Kepler-390 b,Kepler-390 b
5959719,Kepler-390 c,Kepler-390 c
12306058,Kepler-391 b,Kepler-391 b
12306058,Kepler-391 c,Kepler-391 c
7673841,Kepler-392 b,Kepler-392 b
7673841,Kepler-392 c,Kepler-392 c
8883329,Kepler-393 b,Kepler-393 b
8883329,Kepler-393 c,Kepler-393 c
12120307,Kepler-394 b,Kepler-394 b
12120307,Kepler-394 c,Kepler-394 c
12120307,Kepler-394 d,Kepler-394 d
8890150,Kepler-395 b,Kepler-395 b
8890150,Kepler-395 c,Kepler-395 c
11253827,Kepler-396 b,Kepler-396 b
11253827,Kepler-396 c,Kepler-396 c
6878240,Kepler-397 b,Kepler-397 b
6878240,Kepler-397 c,Kepler-397 c
5185897,Kepler-398 b,Kepler-398 b
5185897,Kepler-398 c,Kepler-398 c
5185897,Kepler-398 d,Kepler-398 d
5480640,Kepler-399 b,Kepler-399 b
5480640,Kepler-399 c,Kepler-399 c
5480640,Kepler-399 d,Kepler-399 d
11853905,Kepler-4 b,Kepler-4 b
10418224,Kepler-40 b,Kepler-40 b
5272233,Kepler-400 b,Kepler-400 b
5272233,Kepler-400 c,Kepler-400 c
12206313,Kepler-401 b,Kepler-401 b
12206313,Kepler-401 c,Kepler-401 c
12206313,Kepler-401 d,Kepler-401 d
7673192,Kepler-402 b,Kepler-402 b
7673192,Kepler-402 c,Kepler-402 c
7673192,Kepler-402 d,Kepler-402 d
7673192,Kepler-402 e,Kepler-402 e
9886361,Kepler-403 b,Kepler-403 b
9886361,Kepler-403 c,Kepler-403 c
9886361,Kepler-403 d,Kepler-403 d
9008737,Kepler-404 b,Kepler-404 b
9008737,Kepler-404 c,Kepler-404 c
3234843,Kepler-405 b,Kepler-405 b
3234843,Kepler-405 c,Kepler-405 c
8753657,Kepler-406 b,Kepler-406 b
8753657,Kepler-406 c,Kepler-406 c
11600889,Kepler-407 b,Kepler-407 b
11600889,Kepler-407 c,Kepler-407 c
10963065,Kepler-408 b,Kepler-408 b
9955598,Kepler-409 b,Kepler-409 b
9410930,Kepler-41 b,Kepler-41 b
8866102,Kepler-410 A b,Kepler-410 A b
11551692,Kepler-411 b,Kepler-411 b
11551692,Kepler-411 c,Kepler-411 c
11551692,Kepler-411 d,Kepler-411 d
11551692,Kepler-411 e,Kepler-411 e
7877496,Kepler-412 b,Kepler-412 b
12351927,Kepler-413 b,Kepler-413 b
10878263,Kepler-414 b,Kepler-414 b
10878263,Kepler-414 c,Kepler-414 c
3554031,Kepler-415 b,Kepler-415 b
3554031,Kepler-415 c,Kepler-415 c
4157325,Kepler-416 b,Kepler-416 b
4157325,Kepler-416 c,Kepler-416 c
4157325,Kepler-416 d,Kepler-416 d
7207061,Kepler-417 b,Kepler-417 b
7207061,Kepler-417 c,Kepler-417 c
3247268,Kepler-418 b,Kepler-418 b
3247268,Kepler-418 c,Kepler-418 c
12365184,Kepler-419 b,Kepler-419 b
12365184,Kepler-419 c,Kepler-419 c
8561063,Kepler-42 b,Kepler-42 b
8561063,Kepler-42 c,Kepler-42 c
8561063,Kepler-42 d,Kepler-42 d
8751933,Kepler-420 b,KOI-1257 b
8800954,Kepler-421 b,Kepler-421 b
9631995,Kepler-422 b,Kepler-422 b
9651668,Kepler-423 b,Kepler-423 b
11046458,Kepler-424 b,Kepler-424 b
11046458,Kepler-424 c,Kepler-424 c
5357901,Kepler-425 b,Kepler-425 b
11502867,Kepler-426 b,Kepler-426 b
7950644,Kepler-427 b,Kepler-427 b
5358624,Kepler-428 b,Kepler-428 b
10001893,Kepler-429 b,KIC 10001893 b
10001893,Kepler-429 c,KIC 10001893 c
10001893,Kepler-429 d,KIC 10001893 d
9818381,Kepler-43 b,Kepler-43 b
11560897,Kepler-430 b,Kepler-430 b
11560897,Kepler-430 c,Kepler-430 c
7582689,Kepler-431 b,Kepler-431 b
7582689,Kepler-431 c,Kepler-431 c
7582689,Kepler-431 d,Kepler-431 d
10864656,Kepler-432 b,Kepler-432 b
10864656,Kepler-432 c,Kepler-432 c
5728139,Kepler-433 b,Kepler-433 b
7368664,Kepler-434 b,Kepler-434 b
7529266,Kepler-435 b,Kepler-435 b
8463346,Kepler-436 b,Kepler-436 b
8463346,Kepler-436 c,Kepler-436 c
8183288,Kepler-437 b,Kepler-437 b
6497146,Kepler-438 b,Kepler-438 b
8142787,Kepler-439 b,Kepler-439 b
9305831,Kepler-44 b,Kepler-44 b
6106282,Kepler-440 b,Kepler-440 b
11284772,Kepler-441 b,Kepler-441 b
4138008,Kepler-442 b,Kepler-442 b
11757451,Kepler-443 b,Kepler-443 b
6278762,Kepler-444 b,Kepler-444 b
6278762,Kepler-444 c,Kepler-444 c
6278762,Kepler-444 d,Kepler-444 d
6278762,Kepler-444 e,Kepler-444 e
6278762,Kepler-444 f,Kepler-444 f
9730163,Kepler-445 b,Kepler-445 b
9730163,Kepler-445 c,Kepler-445 c
9730163,Kepler-445 d,Kepler-445 d
8733898,Kepler-446 b,Kepler-446 b
8733898,Kepler-446 c,Kepler-446 c
8733898,Kepler-446 d,Kepler-446 d
11017901,Kepler-447 b,Kepler-447 b
5812701,Kepler-448 b,KOI-12 b
5812701,Kepler-448 c,Kepler-448 c
6528464,Kepler-449 b,Kepler-449 b
6528464,Kepler-449 c,Kepler-449 c
5794240,Kepler-45 b,Kepler-45 b
12314973,Kepler-450 b,Kepler-450 b
12314973,Kepler-450 c,Kepler-450 c
12314973,Kepler-450 d,Kepler-450 d
9472174,Kepler-451 b,2MASS J19383260+4603591 b
9472174,Kepler-451 c,Kepler-451 c
9472174,Kepler-451 d,Kepler-451 d
8311864,Kepler-452 b,Kepler-452 b
9632895,Kepler-453 b,Kepler-453 b
3102384,Kepler-454 b,Kepler-454 b
3102384,Kepler-454 c,Kepler-454 c
3102384,Kepler-454 d,Kepler-454 d
3558849,Kepler-455 b,KIC 3558849 b
8540376,Kepler-457 b,KIC 8540376 b
8540376,Kepler-457 c,KIC 8540376 c
8540376,Kepler-457 d,Kepler-457 d
9663113,Kepler-458 b,KIC 9663113 b
9663113,Kepler-458 c,Kepler-458 c
10525077,Kepler-459 b,KIC 10525077 b
7109675,Kepler-46 b,Kepler-46 b
7109675,Kepler-46 c,Kepler-46 c
7109675,Kepler-46 d,Kepler-46 d
5437945,Kepler-460 b,KIC 5437945 b
5437945,Kepler-460 c,Kepler-460 c
9527334,Kepler-461 b,Kepler-461 b
8056665,Kepler-462 b,Kepler-462 b
8056665,Kepler-462 c,Kepler-462 c
8711794,Kepler-463 b,Kepler-463 b
11250587,Kepler-464 b,Kepler-464 b
9450647,Kepler-465 b,Kepler-465 b
10984090,Kepler-466 b,Kepler-466 b
10984090,Kepler-466 c,Kepler-466 c
3531558,Kepler-467 b,Kepler-467 b
11449844,Kepler-468 b,Kepler-468 b
10020423,Kepler-47 b,Kepler-47 b
10020423,Kepler-47 c,Kepler-47 c
10020423,Kepler-47 d,Kepler-47 d
7778437,Kepler-471 b,Kepler-471 b
4180280,Kepler-472 b,Kepler-472 b
3835670,Kepler-473 b,Kepler-473 b
8030148,Kepler-474 b,Kepler-474 b
5084942,Kepler-475 b,Kepler-475 b
8107380,Kepler-476 b,Kepler-476 b
6851425,Kepler-477 b,Kepler-477 b
9527915,Kepler-478 b,Kepler-478 b
2441495,Kepler-479 b,Kepler-479 b
5735762,Kepler-48 b,Kepler-48 b
5735762,Kepler-48 c,Kepler-48 c
5735762,Kepler-48 d,Kepler-48 d
5735762,Kepler-48 e,Kepler-48 e
5735762,Kepler-48 f,Kepler-48 f
11666881,Kepler-480 b,Kepler-480 b
11402995,Kepler-481 b,Kepler-481 b
10810838,Kepler-482 b,Kepler-482 b
6442377,Kepler-483 b,Kepler-483 b
9573539,Kepler-484 b,Kepler-484 b
12019440,Kepler-485 b,Kepler-485 b
5972334,Kepler-487 b,Kepler-487 b
5972334,Kepler-487 c,Kepler-487 c
5972334,Kepler-487 d,Kepler-487 d
2987027,Kepler-489 b,Kepler-489 b
5364071,Kepler-49 b,Kepler-49 b
5364071,Kepler-49 c,Kepler-49 c
5364071,Kepler-49 d,Kepler-49 d
5364071,Kepler-49 e,Kepler-49 e
10019708,Kepler-490 b,Kepler-490 b
6849046,Kepler-491 b,Kepler-491 b
3762468,Kepler-493 b,Kepler-493 b
3937519,Kepler-495 b,Kepler-495 b
3937519,Kepler-495 c,Kepler-495 c
5959753,Kepler-496 b,Kepler-496 b
3847907,Kepler-497 b,Kepler-497 b
8491277,Kepler-498 b,Kepler-498 b
8107225,Kepler-499 b,Kepler-499 b
8191672,Kepler-5 b,Kepler-5 b
11807274,Kepler-50 b,Kepler-50 b
11807274,Kepler-50 c,Kepler-50 c
8041216,Kepler-500 b,Kepler-500 b
6383785,Kepler-501 b,Kepler-501 b
6383785,Kepler-501 c,Kepler-501 c
8026752,Kepler-502 b,Kepler-502 b
9390653,Kepler-504 b,Kepler-504 b
7021681,Kepler-505 b,Kepler-505 b
5514383,Kepler-506 b,Kepler-506 b
12024120,Kepler-507 b,Kepler-507 b
7375348,Kepler-508 b,Kepler-508 b
11133306,Kepler-509 b,Kepler-509 b
11773022,Kepler-51 b,Kepler-51 b
11773022,Kepler-51 c,Kepler-51 c
11773022,Kepler-51 d,Kepler-51 d
11773022,Kepler-51 e,Kepler-51 e
4143755,Kepler-510 b,Kepler-510 b
10386922,Kepler-511 b,Kepler-511 b
10386922,Kepler-511 c,Kepler-511 c
11259686,Kepler-512 b,Kepler-512 b
11802615,Kepler-513 b,Kepler-513 b
11905011,Kepler-514 b,Kepler-514 b
12785320,Kepler-515 b,Kepler-515 b
3662838,Kepler-516 b,Kepler-516 b
5966322,Kepler-517 b,Kepler-517 b
6029239,Kepler-518 b,Kepler-518 b
6071903,Kepler-519 b,Kepler-519 b
11754553,Kepler-52 b,Kepler-52 b
11754553,Kepler-52 c,Kepler-52 c
11754553,Kepler-52 d,Kepler-52 d
6289257,Kepler-520 b,Kepler-520 b
6289257,Kepler-520 c,Kepler-520 c
8121310,Kepler-521 b,Kepler-521 b
8156120,Kepler-522 b,Kepler-522 b
9139084,Kepler-523 b,Kepler-523 b
11361646,Kepler-524 b,Kepler-524 b
11361646,Kepler-524 c,Kepler-524 c
10285631,Kepler-525 b,Kepler-525 b
10290666,Kepler-526 b,Kepler-526 b
10337258,Kepler-527 b,Kepler-527 b
10545066,Kepler-528 b,Kepler-528 b
10587105,Kepler-529 b,Kepler-529 b
10587105,Kepler-529 c,Kepler-529 c
10587105,Kepler-529 d,Kepler-529 d
5358241,Kepler-53 b,Kepler-53 b
5358241,Kepler-53 c,Kepler-53 c
5358241,Kepler-53 d,Kepler-53 d
11015108,Kepler-530 b,Kepler-530 b
11074541,Kepler-531 b,Kepler-531 b
11100383,Kepler-532 b,Kepler-532 b
11194032,Kepler-533 b,Kepler-533 b
11568987,Kepler-534 b,Kepler-534 b
11568987,Kepler-534 c,Kepler-534 c
11621223,Kepler-535 b,Kepler-535 b
11624249,Kepler-536 b,Kepler-536 b
12404954,Kepler-537 b,Kepler-537 b
11623629,Kepler-538 b,Kepler-538 b
6471021,Kepler-539 b,Kepler-539 b
6471021,Kepler-539 c,Kepler-539 c
7455287,Kepler-54 b,Kepler-54 b
7455287,Kepler-54 c,Kepler-54 c
7455287,Kepler-54 d,Kepler-54 d
8686097,Kepler-540 b,Kepler-540 b
3353050,Kepler-541 b,Kepler-541 b
3446746,Kepler-542 b,Kepler-542 b
3733628,Kepler-543 b,Kepler-543 b
3964109,Kepler-544 b,Kepler-544 b
5444548,Kepler-545 b,Kepler-545 b
5683743,Kepler-546 b,Kepler-546 b
8352537,Kepler-547 b,Kepler-547 b
9115800,Kepler-548 b,Kepler-548 b
10189546,Kepler-549 b,Kepler-549 b
10189546,Kepler-549 c,Kepler-549 c
10189546,Kepler-549 d,Kepler-549 d
8150320,Kepler-55 b,Kepler-55 b
8150320,Kepler-55 c,Kepler-55 c
8150320,Kepler-55 d,Kepler-55 d
8150320,Kepler-55 e,Kepler-55 e
8150320,Kepler-55 f,Kepler-55 f
10616679,Kepler-550 b,Kepler-550 b
10717241,Kepler-551 b,Kepler-551 b
10858832,Kepler-552 b,Kepler-552 b
10937029,Kepler-553 b,Kepler-553 b
10937029,Kepler-553 c,Kepler-553 c
12470954,Kepler-554 b,Kepler-554 b
3833007,Kepler-555 b,Kepler-555 b
3847138,Kepler-556 b,Kepler-556 b
6291033,Kepler-557 b,Kepler-557 b
7098355,Kepler-558 b,Kepler-558 b
8043638,Kepler-559 b,Kepler-559 b
6448890,Kepler-56 b,Kepler-56 b
6448890,Kepler-56 c,Kepler-56 c
6448890,Kepler-56 d,Kepler-56 d
8845205,Kepler-560 b,Kepler-560 b
8890783,Kepler-561 b,Kepler-561 b
8890783,Kepler-561 c,Kepler-561 c
9583881,Kepler-562 b,Kepler-562 b
9589524,Kepler-563 b,Kepler-563 b
9844088,Kepler-564 b,Kepler-564 b
10123064,Kepler-565 b,Kepler-565 b
10599206,Kepler-566 b,Kepler-566 b
10934674,Kepler-567 b,Kepler-567 b
10990886,Kepler-568 b,Kepler-568 b
11015323,Kepler-569 b,Kepler-569 b
8564587,Kepler-57 b,Kepler-57 b
8564587,Kepler-57 c,Kepler-57 c
11134879,Kepler-570 b,Kepler-570 b
11497977,Kepler-571 b,Kepler-571 b
12061222,Kepler-572 b,Kepler-572 b
12404305,Kepler-573 b,Kepler-573 b
12834874,Kepler-574 b,Kepler-574 b
2557816,Kepler-575 b,Kepler-575 b
3559935,Kepler-576 b,Kepler-576 b
3966801,Kepler-577 b,Kepler-577 b
4454752,Kepler-578 b,Kepler-578 b
4847534,Kepler-579 b,Kepler-579 b
4077526,Kepler-58 b,Kepler-58 b
4077526,Kepler-58 c,Kepler-58 c
4077526,Kepler-58 d,Kepler-58 d
4077526,Kepler-58 e,Kepler-58 e
5340644,Kepler-580 b,Kepler-580 b
5461440,Kepler-581 b,Kepler-581 b
5812960,Kepler-582 b,Kepler-582 b
6838050,Kepler-583 b,Kepler-583 b
6937692,Kepler-584 b,Kepler-584 b
8015907,Kepler-585 b,Kepler-585 b
9157634,Kepler-586 b,Kepler-586 b
10266615,Kepler-587 b,Kepler-587 b
10454313,Kepler-588 b,Kepler-588 b
10513530,Kepler-589 b,Kepler-589 b
10513530,Kepler-589 c,Kepler-589 c
9821454,Kepler-59 b,Kepler-59 b
9821454,Kepler-59 c,Kepler-59 c
10873260,Kepler-590 b,Kepler-590 b
10965008,Kepler-591 b,Kepler-591 b
11073351,Kepler-592 b,Kepler-592 b
11090765,Kepler-593 b,Kepler-593 b
11656721,Kepler-594 b,Kepler-594 b
12116489,Kepler-595 b,Kepler-595 b
12116489,Kepler-595 c,Kepler-595 c
12600735,Kepler-596 b,Kepler-596 b
4165473,Kepler-597 b,Kepler-597 b
5709725,Kepler-598 b,Kepler-598 b
5709725,Kepler-598 c,Kepler-598 c
5774349,Kepler-599 b,Kepler-599 b
10874614,Kepler-6 b,Kepler-6 b
6768394,Kepler-60 b,Kepler-60 b
6768394,Kepler-60 c,Kepler-60 c
6768394,Kepler-60 d,Kepler-60 d
6501635,Kepler-600 b,Kepler-600 b
6665695,Kepler-601 b,Kepler-601 b
6707833,Kepler-602 b,Kepler-602 b
6786037,Kepler-603 b,Kepler-603 b
6786037,Kepler-603 c,Kepler-603 c
6786037,Kepler-603 d,Kepler-603 d
7119481,Kepler-604 b,Kepler-604 b
7595157,Kepler-605 b,Kepler-605 b
7595157,Kepler-605 c,Kepler-605 c
8367113,Kepler-606 b,Kepler-606 b
8558011,Kepler-607 b,Kepler-607 b
8558011,Kepler-607 c,Kepler-607 c
8565266,Kepler-608 b,Kepler-608 b
8625925,Kepler-609 b,Kepler-609 b
6960913,Kepler-61 b,Kepler-61 b
8822216,Kepler-610 b,Kepler-610 b
8822216,Kepler-610 c,Kepler-610 c
9076513,Kepler-611 b,Kepler-611 b
9279669,Kepler-612 b,Kepler-612 b
9570741,Kepler-613 b,Kepler-613 b
9607164,Kepler-614 b,Kepler-614 b
9631762,Kepler-615 b,Kepler-615 b
9958962,Kepler-616 b,Kepler-616 b
9958962,Kepler-616 c,Kepler-616 c
9958962,Kepler-616 d,Kepler-616 d
10388286,Kepler-617 b,Kepler-617 b
10718726,Kepler-618 b,Kepler-618 b
10973664,Kepler-619 b,Kepler-619 b
10973664,Kepler-619 c,Kepler-619 c
10973664,Kepler-619 d,Kepler-619 d
9002278,Kepler-62 b,Kepler-62 b
9002278,Kepler-62 c,Kepler-62 c
9002278,Kepler-62 d,Kepler-62 d
9002278,Kepler-62 e,Kepler-62 e
9002278,Kepler-62 f,Kepler-62 f
12459913,Kepler-620 b,Kepler-620 b
4832837,Kepler-621 b,Kepler-621 b
5686174,Kepler-622 b,Kepler-622 b
10353968,Kepler-623 b,Kepler-623 b
4478168,Kepler-624 b,Kepler-624 b
4563268,Kepler-625 b,Kepler-625 b
4563268,Kepler-625 c,Kepler-625 c
4644604,Kepler-626 b,Kepler-626 b
4656049,Kepler-627 b,Kepler-627 b
4827723,Kepler-629 b,Kepler-629 b
11554435,Kepler-63 b,Kepler-63 b
4841374,Kepler-630 b,Kepler-630 b
5120087,Kepler-631 b,Kepler-631 b
5121511,Kepler-632 b,Kepler-632 b
5374854,Kepler-633 b,Kepler-633 b
5374854,Kepler-633 c,Kepler-633 c
5531694,Kepler-634 b,Kepler-634 b
5613330,Kepler-635 b,Kepler-635 b
5796675,Kepler-636 b,Kepler-636 b
6125481,Kepler-637 b,Kepler-637 b
6267535,Kepler-638 b,Kepler-638 b
6365156,Kepler-639 b,Kepler-639 b
4862625,Kepler-64 b,PH1 b
6707835,Kepler-640 b,Kepler-640 b
7033671,Kepler-641 b,Kepler-641 b
7124613,Kepler-642 b,Kepler-642 b
7277317,Kepler-643 b,Kepler-643 b
7764367,Kepler-644 b,Kepler-644 b
8161561,Kepler-645 b,Kepler-645 b
8361905,Kepler-646 b,Kepler-646 b
8480285,Kepler-647 b,Kepler-647 b
8480285,Kepler-647 c,Kepler-647 c
8802165,Kepler-648 b,Kepler-648 b
8805348,Kepler-649 b,Kepler-649 b
5866724,Kepler-65 b,Kepler-65 b
5866724,Kepler-65 c,Kepler-65 c
5866724,Kepler-65 d,Kepler-65 d
5866724,Kepler-65 e,Kepler-65 e
8878187,Kepler-650 b,Kepler-650 b
9578686,Kepler-651 b,Kepler-651 b
9702072,Kepler-652 b,Kepler-652 b
9873254,Kepler-653 b,Kepler-653 b
9873254,Kepler-653 c,Kepler-653 c
9964801,Kepler-654 b,Kepler-654 b
9965439,Kepler-655 b,Kepler-655 b
10265898,Kepler-656 b,Kepler-656 b
10265898,Kepler-656 c,Kepler-656 c
10272442,Kepler-657 b,Kepler-657 b
10386984,Kepler-658 b,Kepler-658 b
10395381,Kepler-659 b,Kepler-659 b
9836149,Kepler-66 b,Kepler-66 b
10526549,Kepler-660 b,Kepler-660 b
10583066,Kepler-661 b,Kepler-661 b
10662202,Kepler-662 b,Kepler-662 b
10682541,Kepler-663 b,Kepler-663 b
10854555,Kepler-664 b,Kepler-664 b
10987985,Kepler-665 b,Kepler-665 b
11153539,Kepler-666 b,Kepler-666 b
11304958,Kepler-667 b,Kepler-667 b
11391957,Kepler-668 b,Kepler-668 b
11403044,Kepler-669 b,Kepler-669 b
9532052,Kepler-67 b,Kepler-67 b
11414511,Kepler-670 b,Kepler-670 b
11460018,Kepler-671 b,Kepler-671 b
11507101,Kepler-672 b,Kepler-672 b
11812062,Kepler-673 b,Kepler-673 b
11853255,Kepler-674 b,Kepler-674 b
11918099,Kepler-675 b,Kepler-675 b
11923270,Kepler-676 b,Kepler-676 b
11960862,Kepler-677 b,Kepler-677 b
12020329,Kepler-678 b,Kepler-678 b
12070811,Kepler-679 b,Kepler-679 b
11295426,Kepler-68 b,Kepler-68 b
11295426,Kepler-68 c,Kepler-68 c
11295426,Kepler-68 d,Kepler-68 d
11295426,Kepler-68 e,Kepler-68 e
12110942,Kepler-680 b,Kepler-680 b
12404086,Kepler-681 b,Kepler-681 b
12644822,Kepler-682 b,Kepler-682 b
2713049,Kepler-683 b,Kepler-683 b
3114167,Kepler-684 b,Kepler-684 b
3351888,Kepler-685 b,Kepler-685 b
3935914,Kepler-686 b,Kepler-686 b
4049131,Kepler-687 b,Kepler-687 b
4275191,Kepler-688 b,Kepler-688 b
4476123,Kepler-689 b,Kepler-689 b
8692861,Kepler-69 b,Kepler-69 b
8692861,Kepler-69 c,Kepler-69 c
4664847,Kepler-690 b,Kepler-690 b
4913852,Kepler-691 b,Kepler-691 b
5021899,Kepler-692 b,Kepler-692 b
5164255,Kepler-693 b,Kepler-693 b
5272878,Kepler-694 b,Kepler-694 b
5651104,Kepler-695 b,Kepler-695 b
5881688,Kepler-696 b,Kepler-696 b
6022556,Kepler-697 b,Kepler-697 b
6032497,Kepler-698 b,Kepler-698 b
5780885,Kepler-7 b,Kepler-7 b
5807616,Kepler-70 b,KOI-55 b
5807616,Kepler-70 c,KOI-55 c
6191521,Kepler-700 b,Kepler-700 b
6276477,Kepler-701 b,Kepler-701 b
6291653,Kepler-702 b,Kepler-702 b
6392727,Kepler-703 b,Kepler-703 b
6422070,Kepler-704 b,Kepler-704 b
6435936,Kepler-705 b,Kepler-705 b
6685526,Kepler-707 b,Kepler-707 b
6784235,Kepler-708 b,Kepler-708 b
6863998,Kepler-709 b,Kepler-709 b
9595827,Kepler-71 b,KOI-217 b
7118364,Kepler-710 b,Kepler-710 b
7303253,Kepler-711 b,Kepler-711 b
7373451,Kepler-712 b,Kepler-712 b
7373451,Kepler-712 c,Kepler-712 c
7458762,Kepler-713 b,Kepler-713 b
7585481,Kepler-714 b,Kepler-714 b
7663691,Kepler-715 b,Kepler-715 b
7678434,Kepler-716 b,Kepler-716 b
7678434,Kepler-716 c,Kepler-716 c
7685981,Kepler-717 b,Kepler-717 b
7849854,Kepler-718 b,Kepler-718 b
8039892,Kepler-719 b,Kepler-719 b
8255887,Kepler-720 b,Kepler-720 b
8414716,Kepler-721 b,Kepler-721 b
8490993,Kepler-722 b,Kepler-722 b
8490993,Kepler-722 c,Kepler-722 c
8544996,Kepler-723 b,Kepler-723 b
8628973,Kepler-724 b,Kepler-724 b
8672910,Kepler-725 b,Kepler-725 b
8672910,Kepler-725 c,Kepler-725 c
8689031,Kepler-726 b,Kepler-726 b
8826878,Kepler-727 b,Kepler-727 b
