kepid,kepoi_name,kepler_name,ra,dec,koi_kepmag,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_prad,koi_teq,koi_insol,koi_ror,koi_steff,koi_slogg,koi_srad,koi_smass,sky_coord.ra,sky_coord.dec
5876360,K04279.01,,291.81998,41.112476,17.172,FALSE POSITIVE,0.0,0,1,0,0,1.050852976,132.138232,1.6788,41694.0,143.0,1.111,45.89,1791.0,2423.97,0.420227,5780.0,4.438,1.0,1.0,291.81998,41.112476
5026326,K04280.01,,295.67188,40.18037,15.012,FALSE POSITIVE,0.0,0,0,1,0,1.39772545,132.3377,4.129,181.3,17.9,0.644,1.58,1763.0,2275.72,0.012957,6006.0,4.38,1.114,1.084,295.67188,40.18037
11670599,K04282.01,,296.12457,49.726669,14.263,FALSE POSITIVE,0.0,0,0,1,0,0.847588864,131.55971,2.246,67.1,21.3,0.507,0.91,2144.0,5000.82,0.007737,6335.0,4.427,1.072,1.12,296.12457,49.726669
10156055,K04284.01,,296.99017,47.130661,14.049,FALSE POSITIVE,0.0,0,0,1,1,2.42803503,133.5931,3.045,73.8,8.8,0.057,0.85,1516.0,1249.87,0.007946,6609.0,4.484,0.974,1.073,296.99017,47.130661
5024177,K04286.01,,295.2811,40.132858,14.964,FALSE POSITIVE,0.0,0,1,1,1,0.787120016,131.73939,3.1648,265.5,43.3,1.263,23.81,1972.0,3579.78,0.276999,6112.0,4.481,0.787,0.684,295.2811,40.132858
11081504,K04287.01,,290.45831,48.661369,11.265,CANDIDATE,1.0,0,0,0,0,13.12297275,136.08882,2.234,43.7,12.9,0.885,1.29,1030.0,266.05,0.007074,6134.0,4.065,1.665,1.173,290.45831,48.661369
11081504,K04287.02,,290.45831,48.661369,11.265,CANDIDATE,1.0,0,0,0,0,9.6183111,138.3435,4.215,25.0,11.9,0.447,0.85,1142.0,402.64,0.004666,6134.0,4.065,1.665,1.173,290.45831,48.661369
8324518,K04393.01,,299.27658,44.291981,15.295,CANDIDATE,0.936,0,0,0,0,1.62888267,132.33899,1.72,130.9,12.5,0.147,0.92,1327.0,733.67,0.010339,5398.0,4.571,0.811,0.896,299.27658,44.291981
10427700,K04394.01,,299.41986,47.562832,12.985,FALSE POSITIVE,0.0,1,0,0,0,0.616386349,131.64315,0.8136,79.4,21.9,0.226,2.94,3552.0,37463.63,0.008252,5665.0,3.58,3.266,1.478,299.41986,47.562832
3103473,K04395.01,,287.84,38.255489,15.686,CANDIDATE,0.528,0,0,0,0,1.920062587,131.72678,1.437,226.8,12.6,0.387,1.12,1189.0,471.84,0.013851,5266.0,4.611,0.741,0.83,287.84,38.255489
3247503,K04397.01,,294.48499,38.352859,15.497,FALSE POSITIVE,0.0,0,0,1,0,0.447861451,131.9752,0.8541,265.4,20.3,0.427,1.42,2263.0,6221.08,0.015358,5901.0,4.553,0.848,0.938,294.48499,38.352859
5802637,K04398.01,,295.21127,41.086971,15.486,CANDIDATE,0.979,0,0,0,0,7.3422467,131.55382,2.029,366.8,11.8,0.253,1.6,837.0,115.93,0.017463,5573.0,4.562,0.839,0.939,295.21127,41.086971
8345384,K04399.01,,282.12888,44.303162,11.965,CANDIDATE,0.958,0,0,0,0,42.1003351,143.02827,1.0834,214.0,13.9,0.88,1.42,466.0,11.17,0.015845,5595.0,4.57,0.82,0.917,282.12888,44.303162
5457326,K04508.01,,294.3735,40.65144,15.352,CANDIDATE,0.686,0,0,0,0,2.49915311,133.08978,1.803,179.2,13.4,0.666,1.02,983.0,220.65,0.012944,4705.0,4.572,0.72,0.707,294.3735,40.65144
11350118,K04509.01,,291.69516,49.187859,15.675,CANDIDATE,0.942,0,0,0,0,12.003678,134.71007,2.799,281.7,12.0,0.076,0.97,503.0,15.12,0.014942,4328.0,4.654,0.594,0.58,291.69516,49.187859
12069414,K04512.01,,295.45059,50.54211,15.314,FALSE POSITIVE,0.001,0,0,1,0,0.589458602,131.82156,0.8278,158.4,17.3,0.086,0.98,1848.0,2736.51,0.011524,5286.0,4.517,0.776,0.722,295.45059,50.54211
9345819,K04615.01,,293.21414,45.82597,15.805,FALSE POSITIVE,0.0,1,0,0,1,1.04588635,131.9887,2.833,102.7,13.2,0.204,1.1,1972.0,3582.91,0.009341,6249.0,4.428,1.076,1.13,293.21414,45.82597
9967884,K00425.01,,297.97424,46.804562,14.694,FALSE POSITIVE,0.0,0,1,0,0,5.428344915,169.753676,1.8931,13756.0,140.2,0.911,14.88,1033.0,269.19,0.141222,5936.0,4.501,0.965,1.075,297.97424,46.804562
11137065,K04620.01,,291.61646,48.775639,14.812,FALSE POSITIVE,0.0,0,1,0,1,0.933732791,131.53707,3.056,96.9,13.8,0.022,0.9,1773.0,2344.56,0.008899,5496.0,4.405,0.927,0.798,291.61646,48.775639
11284772,K04622.02,,284.56689,49.01255,15.142,CANDIDATE,0.977,0,0,0,0,4.50158249,134.1153,1.855,175.7,9.7,0.016,0.73,676.0,49.21,0.012009,4339.0,4.711,0.553,0.573,284.56689,49.01255
5955621,K04624.01,,290.27658,41.269341,12.966,FALSE POSITIVE,0.0,0,0,1,0,14.0801852,137.3331,3.402,90.7,6.9,0.308,1.04,798.0,95.62,0.008751,5984.0,4.421,1.089,1.142,290.27658,41.269341
6468904,K04743.01,,298.68402,41.83149,14.94,CANDIDATE,0.998,0,0,0,0,49.5387264,132.50072,2.238,740.6,10.3,1.223,20.52,436.0,8.52,0.251507,5683.0,4.605,0.747,0.835,298.68402,41.83149
5709906,K04744.01,,293.17435,40.950809,13.773,CANDIDATE,0.823,0,0,0,0,3.39155966,134.1211,3.87,28.4,8.2,0.182,0.49,1183.0,462.47,0.004875,5896.0,4.516,0.914,1.0,293.17435,40.950809
2711597,K04746.01,,291.12454,37.986511,14.484,FALSE POSITIVE,0.0,0,1,0,0,0.98041685,131.78321,0.919,105.7,8.8,0.446,0.75,1388.0,880.5,0.00954,4861.0,4.572,0.722,0.71,291.12454,37.986511
11805075,K00436.01,,286.65689,50.021568,14.74,CANDIDATE,0.804,0,0,0,0,199.83920527,225.35896,4.378,44490.0,590.6,0.811,21.48,276.0,1.36,0.226393,5457.0,4.548,0.869,0.974,286.65689,50.021568
5471566,K04863.01,,297.68759,40.670361,15.466,FALSE POSITIVE,0.0,0,0,1,1,0.9628348,132.1907,2.259,92.8,7.6,0.309,0.81,1648.0,1734.83,0.008812,5559.0,4.554,0.838,0.917,297.68759,40.670361
5814013,K04865.01,,297.70941,41.028149,15.981,FALSE POSITIVE,0.001,0,0,1,0,1.57017249,132.1034,2.257,158.4,10.2,0.085,0.82,1232.0,543.06,0.011441,5300.0,4.66,0.66,0.731,297.70941,41.028149
7117355,K04866.01,,291.65839,42.632439,14.895,FALSE POSITIVE,0.0,1,0,1,1,0.566798364,131.81891,3.172,38.6,14.1,0.487,0.66,2272.0,6280.34,0.005808,5864.0,4.411,1.04,1.014,291.65839,42.632439
9509223,K04867.01,,282.67715,46.152851,13.594,FALSE POSITIVE,0.0,1,0,0,1,14.2005007,135.7279,5.232,80.6,10.6,1.106,13.28,843.0,119.41,0.114161,6332.0,4.406,1.065,1.048,282.67715,46.152851
6720773,K04868.01,,298.80429,42.164162,14.942,FALSE POSITIVE,0.0,0,0,1,0,1.318347743,132.7886,0.871,113.2,10.6,0.427,1.23,1861.0,2827.4,0.010037,6143.0,4.351,1.121,1.025,298.80429,42.164162
4245861,K05050.01,,286.37234,39.3423,15.902,FALSE POSITIVE,0.0,0,0,1,1,11.2582311,140.7718,16.89,300.4,22.2,0.115,1.24,667.0,46.86,0.015736,5242.0,4.556,0.722,0.684,286.37234,39.3423
4253860,K05052.01,,289.23367,39.38652,12.649,FALSE POSITIVE,0.0,0,1,0,0,155.046089,166.60575,10.205,2238.0,36.7,1.271,444.08,1101.0,347.12,0.322421,6513.0,2.782,12.613,3.511,289.23367,39.38652
4276114,K05054.01,,294.85513,39.30534,15.691,FALSE POSITIVE,0.0,0,1,0,0,3.722404453,133.56824,2.5214,55368.0,148.9,2.375,144.2,1082.0,323.4,1.652686,5747.0,4.542,0.799,0.811,294.85513,39.30534
4365461,K05058.01,,291.69095,39.425442,13.309,FALSE POSITIVE,0.0,0,1,0,0,1.714414962,131.8661453,5.17207,110132.0,6485.8,1.181,116.92,2042.0,4099.19,0.663777,6351.0,4.126,1.613,1.27,291.69095,39.425442
4366923,K05059.01,,292.11526,39.49855,13.03,FALSE POSITIVE,0.0,1,0,1,0,646.28789332,234.150707,5.39144,58605.3,1107.1,0.004,43.47,304.0,2.03,0.22401,6582.0,4.069,1.777,1.357,292.11526,39.49855
4455763,K05061.01,,289.07651,39.570438,15.581,FALSE POSITIVE,0.0,0,1,0,0,0.766298172,131.687569,1.78462,19400.9,368.9,0.813,15.64,2163.0,5154.54,0.1438,6267.0,4.431,0.996,0.976,289.07651,39.570438
6681473,K05312.01,,288.72742,42.121441,12.992,FALSE POSITIVE,0.0,1,0,1,0,396.048721,471.22802,16.376,931.8,39.4,0.978,13.52,370.0,4.43,0.042957,5327.0,3.643,2.882,1.332,288.72742,42.121441
6695801,K05316.01,,293.0849,42.150551,14.582,FALSE POSITIVE,0.0,0,1,0,1,1.10656965,132.3665,1.669,86.4,8.4,0.263,1.09,1988.0,3696.18,0.008587,6237.0,4.387,1.165,1.211,293.0849,42.150551
6699562,K05317.01,,294.0647,42.112869,13.529,FALSE POSITIVE,0.0,0,1,0,0,46.270524872,173.6558757,8.93033,66244.1,4607.4,0.859,35.98,572.0,25.29,0.307384,6357.0,4.405,1.072,1.061,294.0647,42.112869
6200715,K00451.01,,290.41916,41.525372,14.93,FALSE POSITIVE,0.0,0,0,1,1,3.723560726,172.17977,3.435,540.0,58.9,0.954,3.46,1401.0,910.65,0.026865,6535.0,4.373,1.181,1.202,290.41916,41.525372
6721603,K05321.01,,298.95654,42.156315,13.793,CANDIDATE,0.633,0,0,0,0,215.634356,230.7211,15.097,148.0,12.3,0.002,1.92,404.0,6.28,0.011192,6163.0,4.06,1.568,1.03,298.95654,42.156315
6762188,K05323.01,,286.55112,42.234798,13.672,CANDIDATE,1.0,0,0,0,0,7.155547398,133.998101,4.5711,2568.8,124.6,0.883,48.93,2049.0,4166.27,0.055645,4992.0,2.947,8.052,2.096,286.55112,42.234798
6776555,K05327.01,,291.55667,42.214169,15.808,CANDIDATE,1.0,0,0,0,0,5.43361347,136.711,1.0338,1421.0,17.9,0.234,2.09,548.0,21.27,0.033746,3694.0,4.686,0.566,0.567,291.55667,42.214169
8935352,K05584.01,,283.98358,45.284752,14.096,FALSE POSITIVE,0.0,0,1,0,0,10.90962154,135.36692,17.8024,499921.0,2345.1,0.146,149.1,1127.0,381.27,0.661541,5323.0,3.714,2.064,0.804,283.98358,45.284752
8939211,K05586.01,,285.91354,45.206799,14.17,FALSE POSITIVE,0.0,1,0,0,0,27.0779813,135.6789,138.54,347.5,139.4,0.957,2.03,597.0,29.98,0.021829,5906.0,4.467,0.85,0.773,285.91354,45.206799
8939650,K05587.01,,286.12524,45.276932,14.268,FALSE POSITIVE,0.0,0,1,0,0,1.827660875,132.821298,3.986,46676.8,890.3,1.026,42.1,1664.0,1811.72,0.359608,6352.0,4.427,1.072,1.118,286.12524,45.276932
9011877,K05597.01,,287.82678,45.331322,13.725,CANDIDATE,0.996,0,0,0,0,7.77710639,133.86539,3.418,77.4,10.6,0.196,0.73,773.0,84.44,0.007848,5073.0,4.481,0.851,0.8,287.82678,45.331322
9018021,K05600.01,,290.39032,45.389992,14.498,CANDIDATE,0.992,0,0,0,0,17.168095,134.637329,13.04,143.1,8.1,0.999,4.81,603.0,31.34,0.023077,5053.0,3.824,1.907,0.885,290.39032,45.389992
9026007,K05602.01,,293.29337,45.342541,14.624,FALSE POSITIVE,0.313,1,0,0,0,403.163148,434.7531,5.735,681.1,12.1,0.02,2.49,240.0,0.79,0.023645,5812.0,4.504,0.963,1.079,293.29337,45.342541
11090561,K05865.01,,294.86819,48.649578,13.375,FALSE POSITIVE,0.0,0,0,1,0,35.8726918,131.5668,4.402,916.3,24.6,0.963,62.51,1670.0,1837.31,0.037244,5254.0,2.494,15.369,2.687,294.86819,48.649578
11152511,K05874.01,,298.06229,48.724918,13.618,CANDIDATE,0.534,0,0,0,0,287.33114,360.8412,12.722,406.7,19.7,0.529,2.07,266.0,1.18,0.018829,5426.0,4.378,1.007,0.883,298.06229,48.724918
11176166,K05875.02,,283.06863,48.802078,14.496,FALSE POSITIVE,0.036,1,0,0,0,4.2742605,133.0463,2.687,263.8,11.4,0.089,1.88,1326.0,730.69,0.015001,6477.0,4.361,1.148,1.102,283.06863,48.802078
11341314,K05887.01,,286.83151,49.18824,12.792,FALSE POSITIVE,0.0,0,0,0,1,9.8338474,132.5363,14.585,57.6,23.8,0.733,0.98,946.0,188.78,0.007489,5929.0,4.308,1.202,1.071,286.83151,49.18824
11401845,K05894.01,,291.297,49.244469,14.355,FALSE POSITIVE,0.0,0,1,0,0,1.080695116,131.86822,7.449,312773.0,198.8,0.62,155.22,3344.0,29671.05,0.60744,7796.0,3.937,2.34,1.725,291.297,49.244469
7914906,K06047.01,,298.81647,43.673321,11.961,FALSE POSITIVE,0.0,0,1,0,0,8.752913958,138.724933,3.4546,41770.0,326.1,1.124,119.91,1635.0,1689.12,0.418487,7279.0,3.856,2.624,1.8,298.81647,43.673321
8019043,K06048.01,,288.08749,43.876141,11.427,FALSE POSITIVE,0.0,0,1,0,0,1.985586627,132.9336782,2.53163,72584.2,1594.1,0.804,105.22,2796.0,14480.75,0.299344,6651.0,3.6,3.219,1.503,288.08749,43.876141
8019043,K06048.02,,288.08749,43.876141,11.427,FALSE POSITIVE,0.0,0,1,1,0,0.80489537,132.0521644,0.92,,,,,,,,,,,,288.08749,43.876141
8023317,K06049.01,,289.97034,43.82053,12.887,FALSE POSITIVE,0.0,0,1,0,0,16.579028045,146.733098,7.803,37979.8,813.6,0.745,49.01,1062.0,300.36,0.195145,5870.0,3.808,2.3,1.239,289.97034,43.82053
8121067,K06050.01,,298.75574,43.964642,14.597,FALSE POSITIVE,0.0,0,1,1,0,2.064900876,132.874485,6.8769,10939.4,364.0,1.253,38.19,1357.0,800.75,0.388171,5714.0,4.501,0.901,0.939,298.75574,43.964642
8153568,K06051.01,,286.90445,44.005508,15.076,FALSE POSITIVE,0.0,0,1,0,0,3.60727417,133.77548,14.0841,841897.0,710.9,0.463,221.55,1833.0,2671.63,1.136618,7026.0,4.068,1.785,1.36,286.90445,44.005508
6362386,K06146.01,,291.26416,41.74884,12.93,FALSE POSITIVE,0.0,0,1,0,0,4.592401261,133.139791,4.96038,87426.1,5784.8,0.272,52.18,1678.0,1872.74,0.277148,7201.0,4.138,1.724,1.488,291.26416,41.74884
6449358,K06147.01,,293.89642,41.831772,11.61,FALSE POSITIVE,0.0,0,1,0,0,5.776794344,133.6275034,6.33505,121544.0,8022.8,0.366,129.2,2249.0,6048.96,0.328562,7666.0,3.658,3.601,2.153,293.89642,41.831772
6674908,K06149.01,,286.1767,42.196529,14.155,FALSE POSITIVE,0.0,0,0,1,0,0.503199724,131.90627,1.117,275.6,10.1,0.492,1.06,1363.0,819.89,0.015451,4013.0,4.639,0.63,0.63,286.1767,42.196529
6967278,K06152.01,,296.76535,42.404987,13.544,FALSE POSITIVE,0.0,0,1,0,0,395.07333,244.4858,7.844,645.1,16.4,0.013,230.33,1406.0,923.0,0.02144,3599.0,0.679,98.38,1.688,296.76535,42.404987
7108433,K06153.01,,288.82379,42.602341,15.106,FALSE POSITIVE,0.0,0,1,0,0,1.51918335,131.913532,5.45573,499989.0,899.3,0.336,128.17,2517.0,9460.59,0.691241,7426.0,4.116,1.698,1.373,288.82379,42.602341
7129465,K06155.01,,295.13705,42.646999,15.316,FALSE POSITIVE,0.0,0,1,0,0,2.745910734,133.1719105,4.02594,286812.0,1550.9,0.639,61.16,1221.0,524.18,0.583397,5372.0,4.396,0.96,0.836,295.13705,42.646999
2557430,K06277.01,,286.84528,37.815891,11.471,FALSE POSITIVE,0.0,0,1,0,0,0.648868342,131.842892,2.82428,34769.5,477.0,1.172,72.32,2882.0,16368.52,0.434552,6531.0,4.12,1.524,1.117,286.84528,37.815891
2568971,K06278.01,,290.10883,37.845211,13.18,FALSE POSITIVE,0.0,1,0,1,0,5.088582739,134.055128,7.6066,448.9,40.3,1.195,46.02,1786.0,2400.3,0.215545,7514.0,4.052,1.955,1.571,290.10883,37.845211
2570505,K06279.01,,290.28955,37.888168,13.558,FALSE POSITIVE,0.0,0,0,1,1,1.89129338,132.6698,5.677,33.8,15.1,0.373,0.42,1152.0,416.87,0.005274,4986.0,4.558,0.733,0.709,290.28955,37.888168
2570767,K06280.01,,290.33002,37.891029,12.76,FALSE POSITIVE,0.0,0,0,1,1,1.89124453,132.6958,5.08,31.0,19.4,0.734,1.19,2200.0,5537.41,0.005493,5850.0,3.72,1.977,0.749,290.33002,37.891029
2576692,K06282.01,,291.64301,37.814259,12.744,FALSE POSITIVE,0.0,0,1,0,0,87.87826191,194.105106,12.8138,339056.0,1974.6,0.585,110.85,530.0,18.65,0.618216,5784.0,3.985,1.642,0.951,291.64301,37.814259
2580872,K06283.01,,292.52859,37.81002,14.88,FALSE POSITIVE,0.0,1,0,0,0,15.926632768,145.5519669,7.42888,271858.0,2278.9,0.672,57.95,670.0,47.68,0.578733,5496.0,4.471,0.917,0.907,292.52859,37.81002
2583777,K06284.01,,293.16727,37.841389,12.735,FALSE POSITIVE,0.0,0,1,1,0,0.958116585,132.052919,2.3496,2374.1,296.0,1.275,49.16,2271.0,6312.99,0.329783,6032.0,4.147,1.365,0.954,293.16727,37.841389
4150703,K06389.01,,289.76437,39.246231,14.815,FALSE POSITIVE,0.0,0,0,1,1,8.6532378,134.3027,2.974,126.0,9.0,0.359,0.96,793.0,93.75,0.010289,5561.0,4.561,0.854,0.968,289.76437,39.246231
4157488,K06390.01,,291.60318,39.228329,13.961,FALSE POSITIVE,0.0,0,1,0,0,5.197420145,132.5674705,6.78534,91307.3,4262.1,1.025,81.49,1416.0,949.86,0.488395,6248.0,4.05,1.528,0.955,291.60318,39.228329
4160669,K06391.01,,292.32391,39.299351,11.296,FALSE POSITIVE,0.0,0,1,1,0,2.183517999,132.692938,4.2703,1321.6,147.7,1.214,4633.66,9791.0,2169685.72,0.260764,3198.0,0.047,162.725,1.075,292.32391,39.299351
4174507,K06393.01,,295.47385,39.213829,15.439,FALSE POSITIVE,0.0,0,1,0,0,1.945914237,133.042081,2.8712,9880.5,299.2,1.273,35.94,1417.0,955.56,0.396577,5967.0,4.516,0.83,0.824,295.47385,39.213829
4180396,K06394.01,,296.54669,39.226372,10.483,FALSE POSITIVE,0.0,1,0,0,0,3.684337918,132.61121,2.1931,76.7,31.4,1.045,12.52,2481.0,8964.2,0.054373,9609.0,4.149,2.108,2.284,296.54669,39.226372
5042785,K06507.01,,299.09546,40.19817,11.48,FALSE POSITIVE,0.0,1,0,0,0,1.67473779,132.7799,5.67,,,,,,,,,,,,299.09546,40.19817
5078879,K06508.01,,284.11514,40.243561,13.028,FALSE POSITIVE,0.0,0,1,1,0,1.039370613,131.62419,1.0713,743.6,182.9,0.976,12.6,3320.0,28690.6,0.036768,6429.0,3.615,3.137,1.479,284.11514,40.243561
5080346,K06509.01,,284.85397,40.208569,13.234,FALSE POSITIVE,0.0,1,0,0,0,2.31169425,132.3203,8.689,38.4,16.0,0.628,1.76,3178.0,24113.62,0.006,9451.0,3.97,2.679,2.441,284.85397,40.208569
5282051,K00502.01,,293.83701,40.41275,14.276,FALSE POSITIVE,0.0,0,0,1,1,5.91037674,171.15166,3.421,256.9,34.5,0.123,1.38,937.0,182.47,0.01454,5515.0,4.443,0.867,0.76,293.83701,40.41275
5080652,K06510.01,,285.02042,40.2985,15.08,FALSE POSITIVE,0.0,0,1,0,0,2.072177815,133.095727,4.54864,293717.0,590.7,0.641,46.55,1204.0,495.23,0.593703,5519.0,4.621,0.718,0.811,285.02042,40.2985
5083252,K06512.01,,286.27789,40.273029,15.039,FALSE POSITIVE,0.0,1,0,0,0,2.500560859,131.6761907,7.5902,20.4,4.5,0.104,0.48,1486.0,1149.55,0.004153,6305.0,4.422,1.052,1.06,286.27789,40.273029
5091614,K06515.01,,289.48297,40.292751,14.083,FALSE POSITIVE,0.0,0,1,0,0,21.142458554,138.3916328,5.17846,73960.9,3830.9,0.971,41.68,672.0,48.12,0.403906,6079.0,4.495,0.945,1.019,289.48297,40.292751
3248033,K00006.01,,294.59955,38.366772,12.161,FALSE POSITIVE,0.0,0,0,1,1,1.334101467,133.703081,2.1033,120.8,43.0,0.153,1.74,2169.0,5207.55,0.010106,6178.0,4.106,1.58,1.16,294.59955,38.366772
10936786,K04179.01,,298.46341,48.32185,13.333,FALSE POSITIVE,0.0,0,1,1,0,0.569961046,131.80273,1.446,44.2,18.9,0.343,1.04,2743.0,13463.04,0.006148,5814.0,4.066,1.549,1.019,298.46341,48.32185
6938264,K04180.01,,288.44305,42.45676,13.958,CANDIDATE,1.0,0,0,0,0,1.121634781,132.31311,1.155,71.5,14.8,0.409,0.6,1225.0,529.9,0.007688,4518.0,4.589,0.72,0.735,288.44305,42.45676
9899315,K04181.01,,295.19983,46.731731,15.377,FALSE POSITIVE,0.0,0,0,1,1,1.33256979,132.05279,3.293,104.2,18.4,0.207,0.97,1692.0,1943.76,0.009388,6089.0,4.495,0.95,1.031,295.19983,46.731731
9541089,K04182.01,,297.27448,46.117908,13.956,FALSE POSITIVE,0.0,1,0,0,0,0.536650896,131.709931,4.702,273.2,117.8,1.175,18.45,2163.0,5179.76,0.191796,5819.0,4.494,0.881,0.884,297.27448,46.117908
4949751,K00404.01,,298.04453,40.086361,14.517,FALSE POSITIVE,0.0,0,1,1,0,31.80514278,186.38905,7.6213,4675.3,161.3,1.289,34.82,553.0,22.05,0.369469,5931.0,4.545,0.863,0.953,298.04453,40.086361
4548011,K04288.02,,287.37125,39.603569,12.4,CANDIDATE,0.954,0,0,0,0,9.08745206,139.99222,3.786,35.1,11.7,0.341,0.73,980.0,217.95,0.005459,5888.0,4.275,1.227,1.036,287.37125,39.603569
4548011,K04288.04,,287.37125,39.603569,12.4,CANDIDATE,0.676,0,0,0,0,13.9509565,144.287,5.231,35.7,11.2,0.467,0.75,849.0,122.88,0.00557,5888.0,4.275,1.227,1.036,287.37125,39.603569
5449777,K00410.01,,292.24802,40.696049,14.454,FALSE POSITIVE,0.0,0,1,0,0,7.216951388,176.283024,1.89082,4284.5,312.2,1.283,41.57,1055.0,292.7,0.360527,6266.0,4.38,1.056,0.974,292.24802,40.696049
10745365,K04405.01,,296.896,48.04726,14.671,CANDIDATE,0.694,0,0,0,0,8.9172863,139.6051,4.468,196.3,7.2,0.062,1.39,931.0,177.84,0.012876,6210.0,4.467,0.986,1.035,296.896,48.04726
5563937,K04406.01,,299.08536,40.774529,15.421,FALSE POSITIVE,0.0,0,1,1,0,0.519437968,131.78909,2.129,226.2,25.4,1.172,20.48,2402.0,7822.62,0.186382,6181.0,4.464,1.006,1.074,299.08536,40.774529
8396660,K04407.01,,301.15656,44.379532,11.179,CANDIDATE,1.0,0,0,0,0,1.33807075,132.34756,1.425,20.2,8.5,0.003,0.6,2008.0,3844.97,0.004143,6355.0,4.299,1.319,1.269,301.15656,44.379532
10736179,K04408.01,,293.82782,48.054241,15.815,FALSE POSITIVE,0.0,0,1,0,1,1.105095798,132.55178,2.624,141.7,17.4,0.295,0.89,1445.0,1025.9,0.010809,5296.0,4.604,0.752,0.835,293.82782,48.054241
9849884,K04516.01,,298.45123,46.620861,12.596,FALSE POSITIVE,0.0,0,0,0,1,5.35745121,131.62784,2.592,78.2,16.4,0.119,1.65,1457.0,1065.83,0.008114,6123.0,3.982,1.86,1.208,298.45123,46.620861
11243547,K04517.01,,291.54214,48.991192,14.751,FALSE POSITIVE,0.0,0,1,0,1,2.16132662,131.90236,4.487,112.2,25.3,0.778,0.5,687.0,52.58,0.010582,3754.0,4.818,0.43,0.443,291.54214,48.991192
7032001,K04518.01,,291.27859,42.53738,14.844,FALSE POSITIVE,0.0,1,0,1,1,0.566810643,131.80277,3.471,45.6,17.2,0.315,0.52,1976.0,3605.07,0.00626,5776.0,4.598,0.758,0.832,291.27859,42.53738
10003058,K04519.01,,288.01013,46.978519,14.744,CANDIDATE,0.898,0,0,0,0,148.568877,139.60402,4.399,404.4,11.6,0.243,5.97,555.0,22.49,0.018329,5814.0,3.68,2.985,1.556,288.01013,46.978519
9031703,K04520.01,,295.21426,45.324509,14.276,CANDIDATE,0.949,0,0,0,0,9.3335486,137.6177,6.643,71.2,11.7,0.725,1.69,1082.0,323.68,0.008311,5354.0,3.927,1.863,1.071,295.21426,45.324509
6508221,K00416.03,,286.86548,41.989079,14.29,CANDIDATE,0.981,0,0,0,0,9.74765878,139.16424,2.62,102.0,11.6,0.658,0.78,679.0,50.3,0.009733,5176.0,4.612,0.738,0.826,286.86548,41.989079
3539231,K04626.01,,289.90417,38.651371,14.876,CANDIDATE,0.98,0,0,0,0,91.95723,183.0248,10.471,308.4,12.3,0.015,2.66,497.0,14.41,0.015948,5854.0,4.114,1.528,1.107,289.90417,38.651371
6311891,K04627.01,,298.75836,41.631031,15.029,CANDIDATE,0.944,0,0,0,0,7.51731745,137.59704,2.484,170.7,10.7,0.256,1.19,861.0,129.74,0.011854,5525.0,4.488,0.923,0.957,298.75836,41.631031
2578017,K04629.01,,291.91415,37.807819,15.784,FALSE POSITIVE,0.0,0,1,1,0,0.592562969,131.9017,3.0869,1546.4,100.4,1.252,25.97,1967.0,3520.7,0.295765,5728.0,4.575,0.804,0.896,291.91415,37.807819
7834045,K04630.01,,295.59735,43.596401,14.875,CANDIDATE,1.0,0,0,0,0,44.6966177,155.6611,10.532,257.3,15.3,0.373,2.46,637.0,38.95,0.014812,5929.0,4.123,1.518,1.116,295.59735,43.596401
9602421,K04631.01,,297.09583,46.211021,12.84,FALSE POSITIVE,0.0,0,0,1,1,3.55661906,133.4975,5.396,23.3,11.4,0.384,0.72,1518.0,1254.47,0.004492,6018.0,4.081,1.458,0.934,297.09583,46.211021
6520519,K04749.01,,291.21164,41.9856,15.608,CANDIDATE,0.825,0,0,0,0,1.97650073,132.95624,1.788,112.5,10.4,0.055,0.97,1394.0,892.9,0.009654,5792.0,4.514,0.923,1.015,291.21164,41.9856
5308296,K04750.01,,299.49188,40.472481,15.919,CANDIDATE,0.977,0,0,0,0,36.721576,151.2481,7.758,538.2,10.2,0.097,1.93,498.0,14.51,0.021055,5662.0,4.56,0.84,0.937,299.49188,40.472481
4544628,K04753.01,,285.90179,39.654411,12.546,FALSE POSITIVE,0.0,0,0,1,0,0.729724346,132.04276,2.699,23.0,14.3,0.523,0.51,2151.0,5081.58,0.004528,6084.0,4.426,1.03,1.03,285.90179,39.654411
10291589,K04754.01,,297.90527,47.33683,15.274,CANDIDATE,0.964,0,0,0,0,7.08757462,138.27614,3.342,187.0,11.0,0.371,1.28,955.0,197.02,0.012708,6060.0,4.509,0.925,1.008,297.90527,47.33683
10118266,K04755.01,,280.66519,47.114059,14.924,CANDIDATE,0.999,0,0,0,0,3.74318005,135.13816,1.111,237.5,10.5,0.952,1.75,999.0,235.28,0.018809,5207.0,4.516,0.851,0.866,280.66519,47.114059
4665991,K04870.01,,294.76459,39.762718,14.665,FALSE POSITIVE,0.0,0,0,1,1,1.12401084,131.64952,3.052,43.6,10.0,0.297,0.61,1719.0,2058.79,0.006086,5941.0,4.519,0.911,1.001,294.76459,39.762718
